Met_station,Met_station_name,Met_Lat,Met_long,Met_elevation,Date (Local),Average daily wind speed,Precipitation,Snowfall,Snow depth,Temperature Average,Maximum temperature,Minimum temperature,Direction of fastest 2-minute wind,Direction of fastest 5-second wind,Fastest 2-minute wind speed,Fastest 5-second wind speed
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-16,15.43,0.01,0.0,0.0,50.0,65,14,270,280.0,51.0,62.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-17,8.95,0.28,4.0,2.0,10.0,14,-14,350,350.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-18,3.8,0.0,0.0,3.9,3.0,26,-9,140,140.0,13.0,16.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-19,5.37,0.0,0.0,3.1,19.0,49,0,280,290.0,21.9,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-20,6.71,0.0,0.0,2.0,41.0,52,28,20,310.0,21.0,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-21,10.29,0.0,0.0,1.2,39.0,54,29,340,330.0,29.1,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-22,6.71,0.0,0.0,0.0,28.0,29,26,150,160.0,16.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-23,8.72,0.0,0.0,0.0,36.0,51,24,330,340.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-24,8.5,0.0,0.0,0.0,36.0,51,24,140,140.0,21.0,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-25,12.08,0.26,0.0,0.0,36.0,42,24,280,280.0,38.0,51.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-26,7.16,0.0,0.0,0.0,33.0,42,16,10,350.0,16.1,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-27,8.28,0.0,0.0,0.0,31.0,55,15,290,310.0,28.0,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-28,13.42,0.0,0.0,0.0,47.0,54,25,290,310.0,38.9,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-29,5.82,0.0,0.0,0.0,28.0,36,17,150,200.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-30,7.61,0.0,0.0,0.0,40.0,63,23,320,330.0,21.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2016-12-31,7.61,0.0,0.0,0.0,35.0,46,18,190,350.0,18.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-01,6.71,0.0,0.0,0.0,30.0,50,16,300,300.0,18.1,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-02,9.84,0.0,0.0,0.0,37.0,52,20,270,270.0,28.0,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-03,6.49,0.02,0.3,0.0,21.0,22,8,140,140.0,16.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-04,6.71,0.0,0.0,0.0,15.0,28,7,350,350.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-05,6.71,0.17,3.1,1.2,6.0,8,1,340,360.0,16.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-06,3.36,0.0,0.0,2.0,7.0,19,-7,10,20.0,12.1,12.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-07,6.71,0.0,0.0,2.0,12.0,29,0,30,30.0,15.0,15.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-08,5.37,0.0,0.0,1.2,28.0,47,11,40,220.0,14.1,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-09,29.97,0.0,0.0,1.2,47.0,60,31,260,270.0,64.0,80.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-10,20.8,0.0,0.0,0.0,45.0,52,34,260,310.0,45.0,57.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-11,21.92,0.0,0.0,0.0,48.0,57,32,290,290.0,40.9,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-12,11.18,0.0,0.0,0.0,38.0,48,18,130,130.0,25.1,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-13,4.03,0.0,0.0,0.0,25.0,41,17,160,90.0,8.9,14.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-14,6.04,0.0,0.0,0.0,32.0,48,22,150,150.0,15.0,16.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-15,5.14,0.04,0.5,0.0,30.0,37,24,330,330.0,18.1,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-16,18.12,0.01,0.8,1.2,32.0,34,28,330,330.0,36.0,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-17,4.7,0.0,0.0,0.0,32.0,45,22,20,150.0,12.1,13.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-18,7.83,0.0,0.0,0.0,35.0,55,22,180,190.0,17.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-19,6.26,0.0,0.0,0.0,38.0,54,28,360,150.0,14.1,15.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-20,6.93,0.05,0.2,0.0,35.0,39,27,10,10.0,21.9,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-21,6.93,0.0,0.0,0.0,31.0,41,20,330,340.0,15.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-22,10.29,0.0,0.0,0.0,35.0,45,25,300,290.0,23.0,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-23,11.86,0.0,0.0,0.0,37.0,53,22,190,200.0,29.1,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-24,14.32,0.0,0.0,0.0,33.0,40,20,350,360.0,28.0,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-25,5.37,0.0,0.0,0.0,22.0,28,17,170,140.0,12.1,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-26,5.59,0.03,1.4,1.2,19.0,26,11,20,20.0,15.0,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-27,7.61,0.0,0.0,0.0,20.0,40,7,10,10.0,25.1,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-28,9.4,0.0,0.0,0.0,31.0,49,14,360,10.0,25.1,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-29,8.05,0.0,0.0,0.0,40.0,59,24,20,10.0,25.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-30,7.83,0.0,0.0,0.0,44.0,60,30,160,160.0,17.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-01-31,10.96,0.0,0.0,0.0,49.0,64,31,280,290.0,29.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-01,8.72,0.0,0.0,0.0,36.0,40,21,160,150.0,18.1,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-02,8.72,0.03,0.3,0.0,20.0,21,17,150,160.0,18.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-03,7.61,0.0,0.0,0.0,20.0,27,13,160,160.0,15.0,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-04,14.99,0.0,0.0,0.0,41.0,60,28,280,350.0,32.0,40.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-05,6.71,0.0,0.0,0.0,41.0,62,24,80,80.0,16.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-06,12.53,0.0,0.0,0.0,47.0,61,34,310,330.0,33.1,46.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-07,11.86,0.0,0.0,0.0,47.0,63,31,250,270.0,36.9,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-08,15.43,0.0,0.0,0.0,52.0,59,32,330,330.0,32.0,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-09,8.72,0.0,0.0,0.0,50.0,69,35,200,290.0,21.0,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-10,9.84,0.0,0.0,0.0,59.0,77,44,250,240.0,31.1,51.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-11,13.65,0.0,0.0,0.0,60.0,70,34,250,240.0,33.1,46.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-12,10.74,0.02,0.3,0.0,36.0,41,26,180,170.0,23.0,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-13,13.2,0.0,0.0,0.0,36.0,46,24,350,330.0,28.0,34.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-14,14.09,0.0,0.0,0.0,38.0,47,27,360,10.0,28.0,34.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-15,5.82,0.0,0.0,0.0,37.0,60,21,20,150.0,14.1,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-16,9.17,0.0,0.0,0.0,46.0,68,30,150,140.0,21.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-17,8.95,0.0,0.0,0.0,50.0,63,36,150,140.0,21.9,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-18,7.83,0.0,0.0,0.0,45.0,59,33,160,150.0,19.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-19,12.3,0.0,0.0,0.0,45.0,58,32,190,190.0,32.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-20,9.4,0.0,0.0,0.0,47.0,60,31,340,330.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-21,18.34,0.0,0.0,0.0,53.0,72,34,290,310.0,44.1,55.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-22,17.67,0.0,0.0,0.0,57.0,66,37,280,280.0,31.1,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-23,16.11,0.01,0.0,0.0,38.0,43,17,340,350.0,32.0,40.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-24,6.71,0.0,0.1,0.0,20.0,30,12,350,360.0,25.1,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-25,8.05,0.0,0.0,0.0,22.0,41,5,310,300.0,23.0,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-26,7.61,0.0,0.0,0.0,29.0,44,15,100,240.0,16.1,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-27,15.43,0.0,0.0,0.0,33.0,55,15,220,220.0,36.0,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-02-28,10.51,0.01,0.0,0.0,35.0,41,20,40,160.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-01,10.51,0.0,0.0,0.0,30.0,43,16,150,330.0,21.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-02,8.5,0.0,0.0,0.0,32.0,49,16,170,130.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-03,7.61,0.0,0.0,0.0,38.0,64,18,200,190.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-04,10.51,0.0,0.0,0.0,45.0,68,25,220,260.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-05,17.0,0.0,0.0,0.0,52.0,66,38,230,220.0,40.0,50.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-06,22.15,0.0,0.0,0.0,44.0,50,23,220,200.0,42.9,55.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-07,14.09,0.0,0.0,0.0,34.0,55,19,280,270.0,36.9,49.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-08,13.87,0.0,0.0,0.0,51.0,69,34,270,290.0,36.0,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-09,7.61,0.0,0.0,0.0,54.0,74,35,340,340.0,23.0,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-10,5.82,0.0,0.0,0.0,40.0,54,23,160,170.0,15.0,18.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-11,11.18,0.0,0.0,0.0,45.0,54,33,360,360.0,23.0,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-12,12.08,0.0,0.0,0.0,42.0,67,26,20,20.0,38.0,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-13,7.83,0.0,0.0,0.0,38.0,55,23,150,170.0,16.1,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-14,7.61,0.0,0.0,0.0,50.0,73,30,20,20.0,23.0,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-15,10.29,0.0,0.0,0.0,56.0,78,32,270,260.0,25.1,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-16,8.72,0.0,0.0,0.0,60.0,75,48,290,300.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-17,12.08,0.0,0.0,0.0,57.0,69,41,160,170.0,23.0,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-18,7.61,0.0,0.0,0.0,56.0,80,35,250,250.0,23.0,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-19,7.38,0.0,0.0,0.0,65.0,80,48,280,280.0,19.9,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-20,7.61,0.0,0.0,0.0,62.0,76,42,70,280.0,25.1,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-21,10.51,0.0,0.0,0.0,52.0,60,35,170,160.0,21.9,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-22,7.38,0.0,0.0,0.0,47.0,63,35,170,120.0,16.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-23,19.69,0.02,0.0,0.0,55.0,73,37,10,20.0,52.1,65.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-24,24.16,0.19,1.7,1.2,42.0,46,32,340,330.0,47.0,63.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-25,8.5,0.0,0.0,0.0,41.0,57,28,150,170.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-26,16.11,0.02,0.0,0.0,46.0,55,37,360,350.0,32.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-27,10.07,0.01,0.0,0.0,45.0,58,32,140,160.0,23.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-28,13.65,0.1,0.0,0.0,45.0,51,35,350,350.0,36.0,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-29,18.12,0.0,0.0,0.0,41.0,54,35,350,350.0,36.0,49.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-30,9.17,0.0,0.0,0.0,47.0,62,30,140,130.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-03-31,9.84,0.1,0.3,0.0,41.0,43,32,180,150.0,18.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-01,5.82,0.24,3.2,0.0,34.0,37,32,170,170.0,15.0,18.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-02,6.26,0.01,0.0,0.0,41.0,58,32,160,200.0,19.9,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-03,12.97,0.11,0.8,0.0,46.0,53,33,30,30.0,29.1,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-04,11.63,0.59,4.9,3.9,35.0,38,30,20,340.0,23.0,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-05,6.93,0.0,0.0,1.2,35.0,49,22,170,340.0,16.1,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-06,10.29,0.0,0.0,0.0,44.0,59,30,180,180.0,21.9,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-07,9.62,0.0,0.0,0.0,54.0,75,37,200,200.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-08,12.53,0.0,0.0,0.0,64.0,75,49,190,200.0,30.0,40.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-09,17.22,0.0,0.0,0.0,57.0,64,42,250,230.0,33.1,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-10,11.41,0.0,0.0,0.0,46.0,58,32,150,150.0,25.9,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-11,8.05,0.0,0.0,0.0,47.0,66,28,160,160.0,25.9,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-12,6.26,0.0,0.0,0.0,58.0,74,41,90,90.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-13,10.07,0.0,0.0,0.0,58.0,73,41,170,170.0,23.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-14,14.32,0.0,0.0,0.0,60.0,80,41,200,200.0,31.1,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-15,10.51,0.0,0.0,0.0,61.0,73,45,70,70.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-16,11.41,0.0,0.0,0.0,55.0,67,41,160,170.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-17,10.29,0.02,0.0,0.0,56.0,73,44,190,130.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-18,12.53,0.0,0.0,0.0,59.0,72,47,180,170.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-19,13.87,0.0,0.0,0.0,66.0,75,45,270,250.0,36.9,47.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-20,11.86,0.52,0.0,0.0,50.0,58,40,170,160.0,32.0,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-21,12.53,0.33,0.0,0.0,43.0,53,37,330,330.0,31.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-22,6.93,0.03,0.0,0.0,40.0,51,35,70,60.0,14.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-23,8.72,0.0,0.0,0.0,47.0,68,34,180,180.0,23.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-24,10.96,0.0,0.0,0.0,61.0,73,48,230,230.0,30.0,40.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-25,12.97,0.18,0.0,0.0,50.0,56,35,10,20.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-26,6.93,0.0,0.0,0.0,41.0,55,31,360,10.0,23.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-27,9.62,0.0,0.0,0.0,46.0,57,37,10,20.0,29.1,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-28,11.41,0.1,0.4,0.0,43.0,53,29,20,60.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-29,21.92,0.01,0.4,0.0,32.0,33,28,340,350.0,36.0,47.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-04-30,21.47,0.0,0.0,0.0,37.0,56,29,10,320.0,36.0,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-05-01,8.5,0.0,0.0,0.0,50.0,65,33,40,150.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-05-02,7.83,0.14,0.0,0.0,46.0,50,36,160,150.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-05-03,15.21,0.0,0.0,0.0,45.0,54,37,360,10.0,33.1,40.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-05-04,8.5,0.0,0.0,0.0,51.0,71,31,10,350.0,23.0,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2017-05-05,6.26,0.0,0.0,0.0,58.0,74,41,140,140.0,17.0,21.9
