STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT18,WT19,WT22
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-03-31,7.61,,,0.00,0.0,0.0,44,63,24,150,160,23.0,30.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-01,12.08,,,0.00,0.0,0.0,49,60,37,20,360,30.0,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-02,9.84,,,0.00,0.0,0.0,49,71,30,130,140,28.0,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-03,16.11,,,0.00,0.0,0.0,54,59,41,200,200,30.0,38.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-04,10.29,,,0.00,0.0,0.0,47,65,38,180,160,23.9,38.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-05,15.21,,,0.00,0.0,0.0,60,72,34,280,290,45.0,69.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-06,20.36,,,0.00,0.0,0.0,41,50,29,360,310,35.1,51.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-07,17.67,,,0.00,0.0,0.0,40,55,25,10,10,35.1,45.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-08,6.49,,,0.00,0.0,0.0,45,67,26,180,210,16.1,23.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-09,9.84,,,0.00,0.0,0.0,59,81,39,260,270,31.1,40.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-10,17.22,,,0.00,0.0,0.0,58,68,41,350,360,40.0,55.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-11,18.12,,,0.00,0.0,0.0,49,69,32,210,210,33.1,46.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-12,22.37,,,0.00,0.0,0.0,61,69,35,220,210,44.1,57.9,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-13,10.29,,,0.00,0.0,0.0,38,47,26,280,280,36.0,50.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-14,10.74,,,0.00,0.0,0.0,40,63,21,250,250,33.1,50.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-15,11.41,,,0.00,0.0,0.0,55,73,34,90,300,32.0,42.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-16,14.76,,,0.00,0.0,0.0,42,55,27,150,160,32.0,40.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-17,10.96,,,0.00,0.0,0.0,51,73,32,300,300,32.0,45.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-18,13.65,,,0.00,0.0,0.0,46,58,30,160,180,25.1,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-19,11.18,,,0.00,0.0,0.0,54,84,33,240,240,32.0,40.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-20,12.97,,,0.00,0.0,0.0,66,75,49,10,10,35.1,42.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-21,11.41,,,0.00,0.0,0.0,60,76,45,170,160,29.1,35.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-22,21.92,,,0.00,0.0,0.0,69,87,49,220,190,48.1,67.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-23,15.43,,,0.00,0.0,0.0,57,66,42,310,290,38.0,53.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-24,8.28,,,0.01,0.0,0.0,47,55,36,160,160,21.9,27.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-25,7.61,,,0.00,0.0,0.0,43,56,34,60,310,18.1,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-26,9.17,,,0.00,0.0,0.0,50,73,31,180,180,25.9,33.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-27,8.50,,,0.00,0.0,0.0,61,78,44,190,220,36.9,46.1,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-28,8.95,,,0.00,0.0,0.0,62,80,44,180,190,21.9,27.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-29,18.12,,,0.00,0.0,0.0,63,72,49,290,300,42.9,59.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-30,9.62,,,0.00,0.0,0.0,54,67,36,310,320,23.0,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-01,12.53,,,0.00,0.0,0.0,53,67,38,350,360,29.1,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-02,19.91,,,0.00,0.0,0.0,52,55,37,10,360,45.0,53.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-03,12.97,,,0.00,0.0,0.0,44,63,34,110,110,31.1,38.9,1,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-04,12.30,,,0.28,0.0,0.0,50,58,42,330,330,30.0,38.9,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-05,8.50,,,0.00,0.0,0.0,52,73,42,350,340,21.0,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-06,6.93,,,0.00,0.0,0.0,63,83,44,190,200,19.9,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-07,16.55,,,0.00,0.0,0.0,72,91,52,230,230,36.0,44.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-08,18.79,,,0.00,0.0,0.0,63,81,48,230,230,42.9,55.9,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-09,22.15,,,0.00,0.0,0.0,74,85,52,200,210,38.0,50.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-10,12.08,,,0.00,0.0,0.0,61,77,45,160,140,23.9,35.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-11,13.87,,,0.00,0.0,0.0,70,91,49,210,190,36.0,45.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-12,21.92,,,0.00,0.0,0.0,72,77,57,220,240,42.9,55.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-13,14.76,,,0.00,0.0,0.0,62,77,45,240,230,31.1,42.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-14,8.50,,,0.00,0.0,0.0,69,80,55,130,150,21.0,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-15,12.53,,,0.00,0.0,0.0,68,80,50,160,10,23.0,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-16,6.71,,,0.00,0.0,0.0,66,81,48,290,290,29.1,42.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-17,10.07,,,0.00,0.0,0.0,72,90,54,30,40,36.0,46.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-18,10.51,,,0.01,0.0,0.0,68,81,54,130,180,25.1,36.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-19,14.09,,,0.00,0.0,0.0,66,89,45,220,230,36.0,46.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-20,10.74,,,0.83,5.7,0.0,48,45,32,20,10,29.1,36.0,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-21,4.47,,,0.32,4.6,9.1,33,37,30,210,210,12.1,13.0,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-22,8.05,,,0.06,0.0,0.0,37,48,34,130,130,15.0,21.9,1,1,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-23,8.28,,,0.13,0.0,0.0,47,59,39,20,20,23.0,31.1,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-24,9.40,,,0.14,0.0,0.0,47,58,41,170,310,19.9,25.1,1,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-25,14.09,,,0.00,0.0,0.0,51,69,41,360,360,31.1,40.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-26,8.28,,,0.00,0.0,0.0,62,79,45,170,170,18.1,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-27,9.84,,,0.00,0.0,0.0,70,88,50,220,220,40.9,55.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-28,13.42,,,0.00,0.0,0.0,70,86,52,220,220,35.1,45.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-29,13.20,,,0.01,0.0,0.0,68,80,54,340,340,38.0,50.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-30,13.87,,,0.00,0.0,0.0,60,69,50,270,270,33.1,53.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-31,11.63,,,0.24,0.0,0.0,58,68,43,330,340,25.1,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-01,11.86,,,0.32,0.0,0.0,46,54,42,150,170,21.9,29.1,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-02,7.61,,,0.01,0.0,0.0,51,64,47,160,160,17.0,21.0,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-03,6.71,,,0.05,0.0,0.0,57,68,50,20,350,21.9,25.9,1,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-04,7.38,,,0.00,0.0,0.0,65,84,46,120,120,25.1,44.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-05,7.38,,,0.00,0.0,0.0,70,81,56,340,10,21.0,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-06,9.17,,,0.07,0.0,0.0,67,78,53,10,10,32.0,40.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-07,11.86,,,0.00,0.0,0.0,65,82,53,340,330,35.1,47.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-08,11.63,,,0.00,0.0,0.0,64,74,55,160,180,23.9,33.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-09,5.59,,,0.01,0.0,0.0,67,85,53,200,150,19.9,31.1,1,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-10,8.72,,,0.00,0.0,0.0,72,88,57,340,350,21.9,28.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-11,7.83,,,0.00,0.0,0.0,78,96,58,160,180,23.0,32.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-12,8.72,,,0.00,0.0,0.0,81,95,61,260,260,40.0,49.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-13,16.78,,,0.00,0.0,0.0,82,95,63,210,230,30.0,38.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-14,13.87,,,0.00,0.0,0.0,74,86,53,160,150,30.0,38.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-15,13.20,,,0.00,0.0,0.0,69,85,53,160,160,28.0,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-16,8.95,,,0.00,0.0,0.0,73,91,53,150,170,23.9,33.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-17,12.53,,,0.00,0.0,0.0,79,94,63,200,200,31.1,40.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-18,14.54,,,0.00,0.0,0.0,76,91,60,220,210,42.9,57.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-19,17.67,,,0.00,0.0,0.0,75,84,61,200,200,33.1,42.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-20,13.20,,,0.00,0.0,0.0,71,86,59,210,220,31.1,40.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-21,10.29,,,0.00,0.0,0.0,67,71,52,140,320,19.9,28.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-22,7.83,,,0.00,0.0,0.0,63,79,47,170,170,19.9,23.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-23,7.61,,,0.00,0.0,0.0,72,92,53,260,270,23.9,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-24,10.96,,,0.00,0.0,0.0,77,89,64,300,300,30.0,40.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-25,12.53,,,0.62,0.0,0.0,70,76,56,350,360,35.1,45.0,1,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-26,10.96,,,0.21,0.0,0.0,58,63,44,170,160,17.0,21.9,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-27,7.16,,,0.00,0.0,0.0,60,75,54,150,170,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-28,8.72,,,0.00,0.0,0.0,69,87,53,170,150,21.0,34.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-29,9.62,,,0.00,0.0,0.0,74,92,54,330,330,29.1,36.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-30,10.07,,,0.08,0.0,0.0,75,90,61,340,340,28.0,38.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-01,6.71,,,0.04,0.0,0.0,65,80,56,10,20,33.1,42.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-02,6.93,,,0.01,0.0,0.0,67,86,56,200,200,21.0,25.1,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-03,7.83,,,0.12,0.0,0.0,69,89,55,220,210,33.1,48.1,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-04,8.95,,,0.00,0.0,0.0,75,91,57,330,330,25.9,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-05,8.05,,,0.00,0.0,0.0,76,92,61,30,330,19.9,27.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-06,8.05,,,0.08,0.0,0.0,74,87,61,20,20,29.1,36.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-07,8.72,,,0.03,0.0,0.0,71,89,58,350,350,29.1,48.1,1,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-08,10.74,,,0.01,0.0,0.0,74,91,58,150,150,29.1,38.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-09,8.95,,,0.00,0.0,0.0,79,98,60,110,110,25.9,34.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-10,12.08,,,0.08,0.0,0.0,81,98,63,300,310,45.0,66.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-11,11.41,,,0.00,0.0,0.0,70,78,62,340,350,36.0,47.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-12,8.95,,,0.00,0.0,0.0,70,85,55,290,220,23.0,33.1,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-13,6.93,,,0.00,0.0,0.0,76,96,54,330,330,21.9,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-14,8.95,,,0.00,0.0,0.0,81,95,67,340,290,30.0,40.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-15,8.28,,,0.06,0.0,0.0,79,96,63,270,350,25.1,38.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-16,6.26,,,0.05,0.0,0.0,77,92,61,330,330,23.0,32.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-17,8.50,,,0.00,0.0,0.0,75,93,61,150,150,21.0,30.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-18,6.71,,,0.11,0.0,0.0,78,96,62,310,320,30.0,45.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-19,13.87,,,0.06,0.0,0.0,82,97,67,230,270,40.9,70.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-20,8.50,,,0.58,0.0,0.0,75,90,61,290,290,40.9,40.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-21,8.72,,,0.00,0.0,0.0,75,90,59,120,120,23.9,30.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-22,8.05,,,0.00,0.0,0.0,80,94,62,300,320,36.9,49.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-23,9.17,,,0.01,0.0,0.0,79,100,62,10,10,38.0,49.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-24,9.17,,,0.94,0.0,0.0,73,86,62,280,260,25.1,32.0,1,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-25,6.71,,,0.13,0.0,0.0,69,84,61,190,200,29.1,44.1,1,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-26,10.96,,,1.66,0.0,0.0,71,89,61,300,300,28.0,36.9,1,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-27,9.84,,,0.01,0.0,0.0,69,86,59,360,350,28.0,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-28,10.07,,,0.00,0.0,0.0,69,71,60,60,50,28.0,38.0,,,,,,,,,,,,,,,,,,
